"Fuelcell Energy Inc","2017-03-31T00:00:00","FCEL","Fuelcell Energy Inc"
"First Comty Fncl Cmn","2017-03-31T00:00:00","FCFP","First Comty Fncl Cmn"
"First Citizens Bancs","2017-03-31T00:00:00","FCNCA","First Citizens Bancs"
"Fibrocell Science Cmn","2017-03-31T00:00:00","FCSC","Fibrocell Science Cmn"
"First TR Strategic C","2017-03-31T00:00:00","FCVT","First TR Strategic C"
"First Defiance Finl","2017-03-31T00:00:00","FDEF","First Defiance Finl"
"First Trust ETF IV","2017-03-31T00:00:00","FDIV","First Trust ETF IV"
"FT Dev Mkts Exus A D","2017-03-31T00:00:00","FDT","FT Dev Mkts Exus A D"
"FT Dv Mkts Exus Smcp","2017-03-27T00:00:00","FDTS","FT Dv Mkts Exus Smcp"
"Fidus Investment Cor","2017-03-31T00:00:00","FDUS","Fidus Investment Cor"
"Frequency Elcts Inc","2017-03-31T00:00:00","FEIM","Frequency Elcts Inc"
"Franklin Electric Co","2017-03-31T00:00:00","FELE","Franklin Electric Co"
"FT EM Mkts Alphadex","2017-03-31T00:00:00","FEM","FT EM Mkts Alphadex"
"First TR Emrg Bd ETF","2017-03-31T00:00:00","FEMB","First TR Emrg Bd ETF"
"FT Dv Mkt Sm Cap A D","2017-03-31T00:00:00","FEMS","FT Dv Mkt Sm Cap A D"
"Fenix Parts Inc Cmn","2017-03-31T00:00:00","FENX","Fenix Parts Inc Cmn"
"FT Europe Alphadex","2017-03-31T00:00:00","FEP","FT Europe Alphadex"
"First TR Erzne Alphdx","2017-03-29T00:00:00","FEUZ","First TR Erzne Alphdx"
"First TR Lg Cp Alpha","2017-03-31T00:00:00","FEX","First TR Lg Cp Alpha"
"Fireeye Inc","2017-03-31T00:00:00","FEYE","Fireeye Inc"
"First Finl Bncp [Oh]","2017-03-31T00:00:00","FFBC","First Finl Bncp [Oh]"
"First Fin Bcorp Wrnt","2017-03-16T00:00:00","FFBCW","First Fin Bcorp Wrnt"
"Fuwei Films [Holding","2017-03-31T00:00:00","FFHL","Fuwei Films [Holding"
"Flushing Finl Corp","2017-03-31T00:00:00","FFIC","Flushing Finl Corp"
"First Finl Bkshs Inc","2017-03-31T00:00:00","FFIN","First Finl Bkshs Inc"
"F5 Networks Inc","2017-03-31T00:00:00","FFIV","F5 Networks Inc"
"Farmers Capital BA","2017-03-31T00:00:00","FFKT","Farmers Capital BA"
"First Financial Nort","2017-03-31T00:00:00","FFNW","First Financial Nort"
"First Foundation Cmn","2017-03-31T00:00:00","FFWM","First Foundation Cmn"
"First Gurty Banc Cmn","2017-03-31T00:00:00","FGBI","First Gurty Banc Cmn"
"Fibrogen Inc CS","2017-03-31T00:00:00","FGEN","Fibrogen Inc CS"
"FT Germany Alphadex","2017-03-31T00:00:00","FGM","FT Germany Alphadex"
"Form Holdings Cp","2017-03-31T00:00:00","FH","Form Holdings Cp"
"First Hawaiian Inc Cmn","2017-03-31T00:00:00","FHB","First Hawaiian Inc Cmn"
"Female Health Co","2017-03-31T00:00:00","FHCO","Female Health Co"
"FT Hong Hong Alphadex","2017-03-31T00:00:00","FHK","FT Hong Hong Alphadex"
"First Interstate Ban","2017-03-31T00:00:00","FIBK","First Interstate Ban"
"Finish Line Cl A","2017-03-31T00:00:00","FINL","Finish Line Cl A"
"Purefunds Solactive Fintech ETF","2017-03-28T00:00:00","FINQ","Purefunds Solactive Fintech ETF"
"Global X Fintech Thematic ETF","2017-03-31T00:00:00","FINX","Global X Fintech Thematic ETF"
"Financial Institut","2017-03-31T00:00:00","FISI","Financial Institut"
"Fiserv Inc","2017-03-31T00:00:00","FISV","Fiserv Inc"
"Fifth Third Bncp","2017-03-31T00:00:00","FITB","Fifth Third Bncp"
"Fifth Third Bancorp","2017-03-31T00:00:00","FITBI","Fifth Third Bancorp"
"The Health and Fitness ETF","2017-03-30T00:00:00","FITS","The Health and Fitness ETF"
"Five Below Inc","2017-03-31T00:00:00","FIVE","Five Below Inc"
"Five9 Inc Cmn","2017-03-31T00:00:00","FIVN","Five9 Inc Cmn"
"First Trust Exchange-Traded Fund ViII First Trus","2017-03-31T00:00:00","FIXD","First Trust Exchange-Traded Fund ViII First Trus"
"Natl Beverage Cp","2017-03-31T00:00:00","FIZZ","Natl Beverage Cp"
"First TR Japan Alpdx","2017-03-31T00:00:00","FJP","First TR Japan Alpdx"
"FT South Korea Alphadex","2017-03-31T00:00:00","FKO","FT South Korea Alphadex"
"FT UK Alphadex","2017-03-31T00:00:00","FKU","FT UK Alphadex"
"Weatherstorm Forensi","2017-03-31T00:00:00","FLAG","Weatherstorm Forensi"
"Ipath Flattener","2017-03-31T00:00:00","FLAT","Ipath Flattener"
"Fluidigm Corporation","2017-03-31T00:00:00","FLDM","Fluidigm Corporation"
"Flextronics Intl Ltd","2017-03-31T00:00:00","FLEX","Flextronics Intl Ltd"
"Fulgent Genetics Inc","2017-03-31T00:00:00","FLGT","Fulgent Genetics Inc"
"First of Long Isla","2017-03-31T00:00:00","FLIC","First of Long Isla"
"Flir Systems Inc","2017-03-31T00:00:00","FLIR","Flir Systems Inc"
"Flex Pharma Inc Cmn","2017-03-31T00:00:00","FLKS","Flex Pharma Inc Cmn"
"Full House Rsts Cmn","2017-03-31T00:00:00","FLL","Full House Rsts Cmn"
"FT Latin Am Alphadex","2017-03-31T00:00:00","FLN","FT Latin Am Alphadex"
"1-800-Flowers.Com","2017-03-31T00:00:00","FLWS","1-800-Flowers.Com"
"Flexion Therapeutics","2017-03-31T00:00:00","FLXN","Flexion Therapeutics"
"Flexsteel Inds","2017-03-31T00:00:00","FLXS","Flexsteel Inds"
"First Trust ETF III","2017-03-31T00:00:00","FMB","First Trust ETF III"
"First Mid Ill Bncshr","2017-03-31T00:00:00","FMBH","First Mid Ill Bncshr"
"First Midwest Bncp","2017-03-31T00:00:00","FMBI","First Midwest Bncp"
"Foundation Medicine","2017-03-31T00:00:00","FMI","Foundation Medicine"
"First TR Mega Cp Alp","2017-03-31T00:00:00","FMK","First TR Mega Cp Alp"
"Farmers Natl Banc Cp","2017-03-31T00:00:00","FMNB","Farmers Natl Banc Cp"
"First Nbc Bank Holdi","2017-03-31T00:00:00","FNBC","First Nbc Bank Holdi"
"Function[X] Inc","2017-03-31T00:00:00","FNCX","Function[X] Inc"
"Financial Engines Cmn","2017-03-31T00:00:00","FNGN","Financial Engines Cmn"
"Federated Natl Hldg","2017-03-31T00:00:00","FNHC","Federated Natl Hldg"
"Finjan Holdings Cmn","2017-03-31T00:00:00","FNJN","Finjan Holdings Cmn"
"First TR MD Cp Vl Al","2017-03-31T00:00:00","FNK","First TR MD Cp Vl Al"
"First Bancorp Inc","2017-03-31T00:00:00","FNLC","First Bancorp Inc"
"Finisar Corp","2017-03-31T00:00:00","FNSR","Finisar Corp"
"Fintech Acquisition Corp. II Unit","2017-03-31T00:00:00","FNTEU","Fintech Acquisition Corp. II Unit"
"Fintech Acquisition Corp. II Warrant","2017-03-31T00:00:00","FNTEW","Fintech Acquisition Corp. II Warrant"
"First Nw Banc Cmn","2017-03-31T00:00:00","FNWB","First Nw Banc Cmn"
"First Trust Mid Cap","2017-03-31T00:00:00","FNX","First Trust Mid Cap"
"First TR Mid Cp Alph","2017-03-31T00:00:00","FNY","First TR Mid Cp Alph"
"Gabelli Nextshares Trust Gabelli Food","2017-03-13T00:00:00","FOANC","Gabelli Nextshares Trust Gabelli Food"
"Fogo De Chao Cm ST","2017-03-31T00:00:00","FOGO","Fogo De Chao Cm ST"
"Amicus Therapeutics","2017-03-31T00:00:00","FOLD","Amicus Therapeutics"
"Foamix Pharma Ord","2017-03-31T00:00:00","FOMX","Foamix Pharma Ord"
"First Trust Ndq Smtph","2017-03-31T00:00:00","FONE","First Trust Ndq Smtph"
"Fonar Corp","2017-03-31T00:00:00","FONR","Fonar Corp"
"Forward Inds Inc","2017-03-31T00:00:00","FORD","Forward Inds Inc"
"Fuling Global Ord Sh","2017-03-30T00:00:00","FORK","Fuling Global Ord Sh"
"Formfactor Inc","2017-03-31T00:00:00","FORM","Formfactor Inc"
"Forrester Resrch","2017-03-31T00:00:00","FORR","Forrester Resrch"
"Formula Sys [1985]","2017-03-29T00:00:00","FORTY","Formula Sys [1985]"
"Fossil Group Cmn Stk","2017-03-31T00:00:00","FOSL","Fossil Group Cmn Stk"
"21St Centry Fox Class B","2017-03-31T00:00:00","FOX","21St Centry Fox Class B"
"21St Centry Fox Class A","2017-03-31T00:00:00","FOXA","21St Centry Fox Class A"
"Fox Factory Cp Cmn","2017-03-31T00:00:00","FOXF","Fox Factory Cp Cmn"
"FT Asia Pac Ex Japan","2017-03-31T00:00:00","FPA","FT Asia Pac Ex Japan"
"Flexshopper Inc","2017-03-31T00:00:00","FPAY","Flexshopper Inc"
"Five Prime Thera Cmn","2017-03-31T00:00:00","FPRX","Five Prime Thera Cmn"
"First TR Itl Ipo ETF","2017-03-31T00:00:00","FPXI","First TR Itl Ipo ETF"
"Francesca's Holdings","2017-03-31T00:00:00","FRAN","Francesca's Holdings"
"First Bank Cmn","2017-03-31T00:00:00","FRBA","First Bank Cmn"
"Republic First Bcp","2017-03-31T00:00:00","FRBK","Republic First Bcp"
"Fred's Inc","2017-03-31T00:00:00","FRED","Fred's Inc"
"Fiesta Restaurant Gp","2017-03-31T00:00:00","FRGI","Fiesta Restaurant Gp"
"First Merchants Corp","2017-03-31T00:00:00","FRME","First Merchants Corp"
"Fairpoint Communicat","2017-03-31T00:00:00","FRP","Fairpoint Communicat"
"Frp Holdings Inc","2017-03-31T00:00:00","FRPH","Frp Holdings Inc"
"Freshpet Inc CS","2017-03-31T00:00:00","FRPT","Freshpet Inc CS"
"Papa Murphys Hld Com","2017-03-31T00:00:00","FRSH","Papa Murphys Hld Com"
"Forterra Inc","2017-03-31T00:00:00","FRTA","Forterra Inc"
"Fifth Street Cmn","2017-03-31T00:00:00","FSAM","Fifth Street Cmn"
"Fsb Community Bnksh","2017-03-29T00:00:00","FSBC","Fsb Community Bnksh"
"First South Bncp Inc","2017-03-31T00:00:00","FSBK","First South Bncp Inc"
"FS Bancorp Inc","2017-03-31T00:00:00","FSBW","FS Bancorp Inc"
"Fifth Street Finance","2017-03-31T00:00:00","FSC","Fifth Street Finance"
"Fth ST Fin 6.125 Sn","2017-03-31T00:00:00","FSCFL","Fth ST Fin 6.125 Sn"
"First Savings Financ","2017-03-31T00:00:00","FSFG","First Savings Financ"
"Fifth Strt Snr Flt","2017-03-31T00:00:00","FSFR","Fifth Strt Snr Flt"
"First Solar Inc","2017-03-31T00:00:00","FSLR","First Solar Inc"
"Fusion Telecom Intl","2017-03-31T00:00:00","FSNN","Fusion Telecom Intl"
"Foster L B Co","2017-03-31T00:00:00","FSTR","Foster L B Co"
"Firstsrvce Sub Vt Sh","2017-03-31T00:00:00","FSV","Firstsrvce Sub Vt Sh"
"FT Switzerland Alphadex","2017-03-31T00:00:00","FSZ","FT Switzerland Alphadex"
"First TR Lr CA Alpha","2017-03-31T00:00:00","FTA","First TR Lr CA Alpha"
"First TR Indxx Gl Ag","2017-03-30T00:00:00","FTAG","First TR Indxx Gl Ag"
"First Trust Large CA","2017-03-31T00:00:00","FTC","First Trust Large CA"
"First Trust Capital","2017-03-31T00:00:00","FTCS","First Trust Capital"
"Ftd Companies","2017-03-31T00:00:00","FTD","Ftd Companies"
"Fuel Tech Inc","2017-03-31T00:00:00","FTEK","Fuel Tech Inc"
"Fronteo Inc","2017-03-29T00:00:00","FTEO","Fronteo Inc"
"First Trust Glb Tc Cmn","2017-03-31T00:00:00","FTGC","First Trust Glb Tc Cmn"
"First Trust Exchange","2017-03-31T00:00:00","FTHI","First Trust Exchange"
"First Trust ETF Vi","2017-03-31T00:00:00","FTLB","First Trust ETF Vi"
"Fortinet Inc","2017-03-31T00:00:00","FTNT","Fortinet Inc"
"Frontier Commun Cp","2017-03-31T00:00:00","FTR","Frontier Commun Cp"
"First TR Indxx Glb N","2017-03-31T00:00:00","FTRI","First TR Indxx Glb N"
"Frontier A Mn Cnv Pd","2017-03-31T00:00:00","FTRPR","Frontier A Mn Cnv Pd"
"First TR Snr Ln ETF","2017-03-31T00:00:00","FTSL","First TR Snr Ln ETF"
"First Trust ETF IV","2017-03-31T00:00:00","FTSM","First Trust ETF IV"
"FT Hk Alphadex","2017-03-28T00:00:00","FTW","FT Hk Alphadex"
"First Trust Nasdaq Retail ETF","2017-03-31T00:00:00","FTXD","First Trust Nasdaq Retail ETF"
"First Trust Nasdaq Food & Beverage ETF","2017-03-31T00:00:00","FTXG","First Trust Nasdaq Food & Beverage ETF"
"First Trust Nasdaq Pharmaceuticals ETF","2017-03-31T00:00:00","FTXH","First Trust Nasdaq Pharmaceuticals ETF"
"First Trust Nasdaq Semiconductor ETF","2017-03-31T00:00:00","FTXL","First Trust Nasdaq Semiconductor ETF"
"First Trust Nasdaq Oil & Gas ETF","2017-03-29T00:00:00","FTXN","First Trust Nasdaq Oil & Gas ETF"
"First Trust Nasdaq Bank ETF","2017-03-31T00:00:00","FTXO","First Trust Nasdaq Bank ETF"
"First Trust Nasdaq Transportation ETF","2017-03-29T00:00:00","FTXR","First Trust Nasdaq Transportation ETF"
"Rocket Fuel Inc","2017-03-31T00:00:00","FUEL","Rocket Fuel Inc"
"Full Circle Cp Sr Nt","2017-03-31T00:00:00","FULLL","Full Circle Cp Sr Nt"
"Fulton Financial Cor","2017-03-31T00:00:00","FULT","Fulton Financial Cor"
"First United Corp","2017-03-31T00:00:00","FUNC","First United Corp"
"Sprott Focus Trust","2017-03-31T00:00:00","FUND","Sprott Focus Trust"
"First US Bancshares Inc","2017-03-31T00:00:00","FUSB","First US Bancshares Inc"
"First Trust ETF Vi","2017-03-31T00:00:00","FV","First Trust ETF Vi"
"FT DWA Dyn Foc 5 ETF","2017-03-31T00:00:00","FVC","FT DWA Dyn Foc 5 ETF"
"Five Star Quality Care","2017-03-31T00:00:00","FVE","Five Star Quality Care"
"Liberty Media F1 Series A","2017-03-31T00:00:00","FWONA","Liberty Media F1 Series A"
"Liberty Media F1 Series K","2017-03-31T00:00:00","FWONK","Liberty Media F1 Series K"
"Forward Pharma Ads","2017-03-31T00:00:00","FWP","Forward Pharma Ads"
"Foward Air Corp","2017-03-31T00:00:00","FWRD","Foward Air Corp"
"First Trust Small CA","2017-03-31T00:00:00","FYC","First Trust Small CA"
"First TR Sm Cp Alpha","2017-03-31T00:00:00","FYT","First TR Sm Cp Alpha"
"First TR Sm Cr Alpha","2017-03-31T00:00:00","FYX","First TR Sm Cr Alpha"
"German Amer Bncp Inc","2017-03-31T00:00:00","GABC","German Amer Bncp Inc"
"Gaiam Inc","2017-03-31T00:00:00","GAIA","Gaiam Inc"
"Gladstone Investment","2017-03-31T00:00:00","GAIN","Gladstone Investment"
"Gladstone Investment Corp","2017-03-31T00:00:00","GAINM","Gladstone Investment Corp"
"Gladstone Inv 6.5 C","2017-03-31T00:00:00","GAINN","Gladstone Inv 6.5 C"
"Gladstone Invt Corp","2017-03-31T00:00:00","GAINO","Gladstone Invt Corp"
"Galena Biopharma In","2017-03-31T00:00:00","GALE","Galena Biopharma In"
"Galectin Therapeutic","2017-03-31T00:00:00","GALT","Galectin Therapeutic"
"Galectin Therapeutics Inc","2017-03-23T00:00:00","GALTU","Galectin Therapeutics Inc"
"Galectin Therap Wts","2017-03-23T00:00:00","GALTW","Galectin Therap Wts"
"Garrison Capital Inc","2017-03-31T00:00:00","GARS","Garrison Capital Inc"
"Stealthgas Inc","2017-03-31T00:00:00","GASS","Stealthgas Inc"
"Glacier Bancorp Inc","2017-03-31T00:00:00","GBCI","Glacier Bancorp Inc"
"Golub Capital Bdc I","2017-03-31T00:00:00","GBDC","Golub Capital Bdc I"
"Global Indemnity Plc","2017-03-31T00:00:00","GBLI","Global Indemnity Plc"
"Global Indmnty 7.75","2017-03-31T00:00:00","GBLIZ","Global Indmnty 7.75"
"Guaranty Bancorp","2017-03-31T00:00:00","GBNK","Guaranty Bancorp"
"Global Blood Ther Cmn","2017-03-31T00:00:00","GBT","Global Blood Ther Cmn"
"Greene County Bncp","2017-03-31T00:00:00","GCBC","Greene County Bncp"
"Sanofi Cvr","2017-03-31T00:00:00","GCVRZ","Sanofi Cvr"
"Golden Entmt Cmn","2017-03-31T00:00:00","GDEN","Golden Entmt Cmn"
"Gds Holdings Ltd","2017-03-31T00:00:00","GDS","Gds Holdings Ltd"
"Great Elm Capital Group Inc","2017-03-31T00:00:00","GEC","Great Elm Capital Group Inc"
"Great Elm Capital Corp","2017-03-31T00:00:00","GECC","Great Elm Capital Corp"
"Gemphire Therapeutics Inc","2017-03-31T00:00:00","GEMP","Gemphire Therapeutics Inc"
"Gencor Industries In","2017-03-31T00:00:00","GENC","Gencor Industries In"
"Genetic Tech Spn Ads","2017-03-31T00:00:00","GENE","Genetic Tech Spn Ads"
"Principal Millennials Index ETF","2017-03-30T00:00:00","GENY","Principal Millennials Index ETF"
"Geospace Technologie","2017-03-31T00:00:00","GEOS","Geospace Technologie"
"Geron Corporation","2017-03-31T00:00:00","GERN","Geron Corporation"
"Gevo Inc Cmn Stk","2017-03-31T00:00:00","GEVO","Gevo Inc Cmn Stk"
"Guaranty Fedl Bcshs","2017-03-31T00:00:00","GFED","Guaranty Fedl Bcshs"
"General Finance Corp","2017-03-31T00:00:00","GFN","General Finance Corp"
"General Fn Cum Pfd C","2017-03-31T00:00:00","GFNCP","General Fn Cum Pfd C"
"Genrl Fin Sr Nt 2021","2017-03-31T00:00:00","GFNSL","Genrl Fin Sr Nt 2021"
"Grupo Fin Galicia","2017-03-31T00:00:00","GGAL","Grupo Fin Galicia"
"Genomic Health Inc","2017-03-31T00:00:00","GHDX","Genomic Health Inc"
"Gulf Island Fab","2017-03-31T00:00:00","GIFI","Gulf Island Fab"
"Giga Tronics Inc","2017-03-31T00:00:00","GIGA","Giga Tronics Inc"
"Gigamedia Limited","2017-03-31T00:00:00","GIGM","Gigamedia Limited"
"G-III Apparel Gp I","2017-03-31T00:00:00","GIII","G-III Apparel Gp I"
"Gilead Sciences Inc","2017-03-31T00:00:00","GILD","Gilead Sciences Inc"
"Gilat Satellite Ntwk","2017-03-31T00:00:00","GILT","Gilat Satellite Ntwk"
"G K Svcs Inc Cl A","2017-03-21T00:00:00","GK","G K Svcs Inc Cl A"
"Gladstone Cap Corp","2017-03-31T00:00:00","GLAD","Gladstone Cap Corp"
"Gladstone 6.75 Srs","2017-03-31T00:00:00","GLADO","Gladstone 6.75 Srs"
"Terraform Glbl Cla","2017-03-31T00:00:00","GLBL","Terraform Glbl Cla"
"Global Brokerage Inc","2017-03-31T00:00:00","GLBR","Global Brokerage Inc"
"Globus Maritime Limi","2017-03-31T00:00:00","GLBS","Globus Maritime Limi"
"Glen Burnie Bancorp","2017-03-30T00:00:00","GLBZ","Glen Burnie Bancorp"
"Great Lakes Drg Dock","2017-03-31T00:00:00","GLDD","Great Lakes Drg Dock"
"CS X-Links Gld Share","2017-03-31T00:00:00","GLDI","CS X-Links Gld Share"
"Galmed Pharmaceutica","2017-03-31T00:00:00","GLMD","Galmed Pharmaceutica"
"Golar Lng Ltd","2017-03-31T00:00:00","GLNG","Golar Lng Ltd"
"Galapagos Nv","2017-03-31T00:00:00","GLPG","Galapagos Nv"
"Gaming & Leisure","2017-03-31T00:00:00","GLPI","Gaming & Leisure"
"Greenlight Cap. Re.","2017-03-31T00:00:00","GLRE","Greenlight Cap. Re."
"Glu Mobile Inc","2017-03-31T00:00:00","GLUU","Glu Mobile Inc"
"Glycomimetics Inc","2017-03-31T00:00:00","GLYC","Glycomimetics Inc"
"Gordmans Stores Inc","2017-03-21T00:00:00","GMAN","Gordmans Stores Inc"
"Golar Lng Partners","2017-03-31T00:00:00","GMLP","Golar Lng Partners"
"Green Bancorp Cmn","2017-03-31T00:00:00","GNBC","Green Bancorp Cmn"
"Genocea Biosciences","2017-03-31T00:00:00","GNCA","Genocea Biosciences"
"Gen Communication","2017-03-31T00:00:00","GNCMA","Gen Communication"
"Ishares GNMA Bd ETF","2017-03-31T00:00:00","GNMA","Ishares GNMA Bd ETF"
"Genmark Diagnostics","2017-03-31T00:00:00","GNMK","Genmark Diagnostics"
"Aevi Genomic Medicine","2017-03-31T00:00:00","GNMX","Aevi Genomic Medicine"
"Vaneck Vectors Gener","2017-03-31T00:00:00","GNRX","Vaneck Vectors Gener"
"Gentex Corp","2017-03-31T00:00:00","GNTX","Gentex Corp"
"Genius Brands International Inc","2017-03-31T00:00:00","GNUS","Genius Brands International Inc"
"Genvec Inc","2017-03-31T00:00:00","GNVC","Genvec Inc"
"Golden Ocean Gp Cmn","2017-03-31T00:00:00","GOGL","Golden Ocean Gp Cmn"
"Gogo Inc Cmn Stk","2017-03-31T00:00:00","GOGO","Gogo Inc Cmn Stk"
"Randgold Res Ltd","2017-03-31T00:00:00","GOLD","Randgold Res Ltd"
"Gladstone Comml","2017-03-31T00:00:00","GOOD","Gladstone Comml"
"Gladstone Commercial Corporatio","2017-03-31T00:00:00","GOODM","Gladstone Commercial Corporatio"
"Gladstone Commercial","2017-03-31T00:00:00","GOODO","Gladstone Commercial"
"Gladstone Commercia","2017-03-31T00:00:00","GOODP","Gladstone Commercia"
"Alphabet Class C","2017-03-31T00:00:00","GOOG","Alphabet Class C"
"Alphabet Class A","2017-03-31T00:00:00","GOOGL","Alphabet Class A"
"Government Properties Income Trust","2017-03-31T00:00:00","GOV","Government Properties Income Trust"
"Government Properties Income TR","2017-03-31T00:00:00","GOVNI","Government Properties Income TR"
"Global Ptnr Acq Com","2017-03-31T00:00:00","GPAC","Global Ptnr Acq Com"
"Global Partner Units","2017-03-29T00:00:00","GPACU","Global Partner Units"
"Global Ptnr Acq Wrt","2017-03-31T00:00:00","GPACW","Global Ptnr Acq Wrt"
"Gp Invstmts Aq Ord","2017-03-24T00:00:00","GPIA","Gp Invstmts Aq Ord"
"Gp Investments Unit","2017-03-30T00:00:00","GPIAU","Gp Investments Unit"
"Gp Investments Aq Wt","2017-03-24T00:00:00","GPIAW","Gp Investments Aq Wt"
"Gaming Partners Intl","2017-03-31T00:00:00","GPIC","Gaming Partners Intl"
"Gulfport Energy Corp","2017-03-31T00:00:00","GPOR","Gulfport Energy Corp"
"Green Plains Partners LP","2017-03-31T00:00:00","GPP","Green Plains Partners LP"
"Green Plains Inc Cmn","2017-03-31T00:00:00","GPRE","Green Plains Inc Cmn"
"Gopro Inc Cl A Cmn","2017-03-31T00:00:00","GPRO","Gopro Inc Cl A Cmn"
"Green Brick Partners","2017-03-31T00:00:00","GRBK","Green Brick Partners"
"Grifols S.A.","2017-03-31T00:00:00","GRFS","Grifols S.A."
"First Trust Nq Ce Smgrid","2017-03-31T00:00:00","GRID","First Trust Nq Ce Smgrid"
"Griffin Industrial","2017-03-31T00:00:00","GRIF","Griffin Industrial"
"Garmin Ltd","2017-03-31T00:00:00","GRMN","Garmin Ltd"
"U S Global Inv Inc","2017-03-31T00:00:00","GROW","U S Global Inv Inc"
"Groupon Cl A Cmn","2017-03-31T00:00:00","GRPN","Groupon Cl A Cmn"
"Gravity Co. Ltd","2017-03-31T00:00:00","GRVY","Gravity Co. Ltd"
"Great Southern Bncp","2017-03-31T00:00:00","GSBC","Great Southern Bncp"
"Gores Holdings II Inc. Units","2017-03-31T00:00:00","GSHTU","Gores Holdings II Inc. Units"
"Gores Holdings Ii Inc. Warrants","2017-03-31T00:00:00","GSHTW","Gores Holdings Ii Inc. Warrants"
"Gsi Technology Inc","2017-03-31T00:00:00","GSIT","Gsi Technology Inc"
"Ferroglobe Plc Os","2017-03-31T00:00:00","GSM","Ferroglobe Plc Os"
"Global Sources Ltd","2017-03-31T00:00:00","GSOL","Global Sources Ltd"
"Gridsum Holding Inc","2017-03-31T00:00:00","GSUM","Gridsum Holding Inc"
"Gsv Capital Cp Cmn","2017-03-31T00:00:00","GSVC","Gsv Capital Cp Cmn"
"Goodyear Tire Rubber","2017-03-31T00:00:00","GT","Goodyear Tire Rubber"
"Good Times Rest","2017-03-31T00:00:00","GTIM","Good Times Rest"
"Chart Industries In","2017-03-31T00:00:00","GTLS","Chart Industries In"
"Georgetown Bancp Cmn","2017-03-30T00:00:00","GTWN","Georgetown Bancp Cmn"
"GTX Inc","2017-03-31T00:00:00","GTXI","GTX Inc"
"Gty Technology Holdings Inc","2017-03-31T00:00:00","GTYH","Gty Technology Holdings Inc"
"Gty Technology Holdings Inc","2017-03-31T00:00:00","GTYHU","Gty Technology Holdings Inc"
"Gty Technology Holdings Inc. Warrants","2017-03-30T00:00:00","GTYHW","Gty Technology Holdings Inc. Warrants"
"Guidance Software","2017-03-31T00:00:00","GUID","Guidance Software"
"Wisdomtree","2017-03-31T00:00:00","GULF","Wisdomtree"
"Gulf Resources Inc","2017-03-31T00:00:00","GURE","Gulf Resources Inc"
"Gwg Holdings Com Stk","2017-03-31T00:00:00","GWGH","Gwg Holdings Com Stk"
"Gw Pharma ADR","2017-03-31T00:00:00","GWPH","Gw Pharma ADR"
"Global Water Reso Cmn","2017-03-31T00:00:00","GWRS","Global Water Reso Cmn"
"Gyrodyne Llc Cmn","2017-03-31T00:00:00","GYRO","Gyrodyne Llc Cmn"
"Hawaiian Hldgs Inc","2017-03-31T00:00:00","HA","Hawaiian Hldgs Inc"
"Habit Rest Cmn A","2017-03-31T00:00:00","HABT","Habit Rest Cmn A"
"Hanmi Financial Cp","2017-03-31T00:00:00","HAFC","Hanmi Financial Cp"
"Hain Celestial Grp","2017-03-31T00:00:00","HAIN","Hain Celestial Grp"
"Hallmark Fin Svc","2017-03-31T00:00:00","HALL","Hallmark Fin Svc"
"Halozyme Therapeutic","2017-03-31T00:00:00","HALO","Halozyme Therapeutic"
"Hasbro Inc","2017-03-31T00:00:00","HAS","Hasbro Inc"
"Blackhawk Network Ho","2017-03-31T00:00:00","HAWK","Blackhawk Network Ho"
"Haynes Intl Inc","2017-03-31T00:00:00","HAYN","Haynes Intl Inc"
